,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
54,3605,106,False,False,1,8671.73809760305,78.62000274658203,-3493.1298828125,116.44000244140625,8756.799926757812,24374.69970703125,7417.8997802734375,4629.2999267578125,-2020.2999877929688,3238.3999633789062,1.0,-0.3937424285481691,1.6475773935943943,2.3248725193843494,76561198861492046,cold,16.0,0.4000000059604645,-3634.39990234375,68.36000061035156,7305.10009765625,15570.799560546875,1490.0,445.2000045776367,3186.4999389648438,-4460.5999755859375,255.0,128.0,-0.10950012355359227,1.962295325264972,0.05500089040710844,True,242.49259370629508,True,26,21,False,,76561198163023541,zeeUUuuUUUuu,11.0,3895.110107421875,2387.090087890625,26.190000534057617,740.1000213623047,-17155.799560546875,150.0,-5.199999809265137,-345.09998321533203,113.29999923706055,255.0,128.0,,-0.000706672433651171,-1.636298471158272,0.2220340180489285,True,18,6,12,208.0,False,,enpitsu,76561198039309853,25,2753.0,-1326.9599609375,17.049999237060547,-17037.099609375,536.1000061035156,3.0000001192092896,0.3999999910593033,-0.0,-2022.5999450683594,255.0,0.0,,-0.01677406138710228,0.10038359627805693,3.784377113999763e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,-299.0,-2385.139892578125,16.989999771118164,-20793.1005859375,-824.8000335693359,4.4999998807907104,-0.5000000074505806,-0.19999999552965164,-565.8000183105469,255.0,128.0,,-0.009577245503113811,0.012304850559857434,0.00020542858194749227,,16,14,,False,False,,
55,3654,108,False,False,1,4438.341263704499,1560.1400146484375,751.6300048828125,398.3900146484375,-26823.40087890625,7394.0997314453125,6936.7999267578125,-1726.6000366210938,3982.2000122070312,-2828.699951171875,1.0,-1.0980645608714066,-1.0960714063604793,-0.14307775064742928,76561198163023541,zeeUUuuUUUuu,11.0,1732.300048828125,761.3499755859375,316.67999267578125,-20422.7001953125,835.5000305175781,2997.2000122070312,-5109.700012207031,-119.89999771118164,2031.300048828125,128.0,0.0,0.3582710381558134,0.02972291949863708,2.031448869806497,True,132.79394424346182,True,20,13,6,,76561198861492046,cold,16.0,1111.780029296875,-642.0599975585938,101.44999694824219,4417.099914550781,21355.70068359375,-154.7000026702881,-5428.4002685546875,883.8999938964844,11.100000143051147,128.0,128.0,,-0.4812979819446557,-1.408319405308538,3.1392913157517093,True,28,False,23,130.0,False,,enpitsu,76561198039309853,25,1680.5400390625,1218.47998046875,19.520000457763672,2355.2000427246094,18605.50048828125,2959.1000366210938,-0.5000000074505806,0.5999999865889549,-154.0999984741211,128.0,0.0,,-0.016830779181864534,1.7100835125564438,7.263433547818578e-05,True,210.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,-2259.93994140625,296.9599914550781,115.19999694824219,-6148.0999755859375,21111.39892578125,-132.7999973297119,-5322.39990234375,-1377.8999328613281,-152.10000038146973,255.0,128.0,,1.460546863798159,-1.5714732800682267,-2.8874220966315107,True,18,16,,False,False,,False
56,3724,110,False,True,1,5048.751875473568,-3385.159912109375,2463.889892578125,141.6300048828125,3790.7998657226562,18873.499755859375,7606.199951171875,1879.9000549316406,5650.7000732421875,730.9999847412109,1.0,-0.25970519355954097,-0.4511700285738246,-2.7985768036498837,76561198163023541,zeeUUuuUUUuu,11.0,-3309.719970703125,2344.3701171875,17.010000228881836,-16706.800537109375,15807.60009765625,-0.19999999552965164,3.4999999403953552,-3.1999999284744263,-539.7999954223633,255.0,0.0,-0.009604183770476964,0.7603174932964358,2.3367206797154406e-06,True,69.80999575122709,True,20,14,6,,76561198861492046,cold,16.0,-953.4600219726562,1754.5899658203125,17.059999465942383,-17119.3994140625,7307.1002197265625,1.2999999523162842,0.3999999910593033,-0.0,-16.799999475479126,255.0,128.0,False,-0.016799641012508356,0.4053499830590166,3.403946749149557e-05,True,28,False,24,55.0,False,,enpitsu,76561198039309853,25,1704.8199462890625,5002.3798828125,27.610000610351562,-12953.599853515625,1357.2000122070312,458.1999969482422,1043.6000061035156,-227.09999084472656,106.99999809265137,255.0,128.0,False,0.018178324620329353,0.1172477909173383,-0.3064769118516284,True,210.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,-3014.530029296875,4946.72021484375,124.41999816894531,10181.199951171875,7068.2000732421875,-817.6999664306641,-821.6999816894531,1143.8999938964844,-2139.600067138672,255.0,0.0,,-0.08883121380417064,2.559868443850952,1.0269397606749011,True,18,16,255.0,False,False,,False
57,3782,112,False,False,1,3061.3213928587197,-2110.969970703125,4565.7001953125,242.50999450683594,11306.800537109375,13973.699951171875,4983.999938964844,454.50000762939453,5974.000244140625,322.00000762939453,1.0,-0.05521042563103234,0.5126791657364357,2.172461169375621,76561198163023541,zeeUUuuUUUuu,11.0,-2210.929931640625,4371.16015625,108.45999908447266,12155.899658203125,6595.4998779296875,6183.900146484375,8.700000047683716,6.299999952316284,2181.3999938964844,128.0,128.0,-0.0089880367240201,2.116681106253946,0.0016830379641415841,True,54.67698078514428,True,22,14,7,,76561198861492046,cold,16.0,-1178.8699951171875,3306.800048828125,17.059999465942383,5129.1998291015625,1693.0000305175781,1.2999999523162842,0.7000000029802322,-0.9000000357627869,4.4999998807907104,255.0,128.0,False,-0.016689099659419983,2.821977612746475,-3.679829219671675e-05,True,28,False,24,85.0,False,,enpitsu,76561198039309853,25,-36.43000030517578,5011.66015625,17.049999237060547,-709.1999816894531,-226.39999389648438,2.7000001072883606,0.3999999910593033,-0.19999999552965164,0.0,255.0,128.0,False,-0.016817920294593277,-0.30893150957378446,2.5217216677704102e-05,True,210.0,False,8,False,6,,games5425898691,bf81d8692db,21.0,-1880.219970703125,4665.740234375,176.61000061035156,2597.6998901367188,-8581.699829101562,2347.7000427246094,4123.2000732421875,-1841.9999694824219,3139.2999267578125,255.0,128.0,,-0.1049843887074367,-1.9407163660116777,0.8824304324601614,True,20,17,255.0,False,False,,False
58,3797,113,False,False,1,2469.542397328337,-1556.449951171875,4849.9501953125,398.7699890136719,3732.2000122070312,8073.2000732421875,5826.500244140625,869.1999816894531,3239.2001342773438,4975.10009765625,1.0,0.51508327967029,1.7148842052930744,-0.9115052540504742,76561198163023541,zeeUUuuUUUuu,11.0,-1569.0699462890625,4711.759765625,301.1300048828125,10329.69970703125,5874.4000244140625,1606.0000610351562,98.80000114440918,-2830.8999633789062,-1217.699966430664,128.0,0.0,-0.5721385277894809,2.6027666593022403,-1.4552218050190262,True,57.0,False,22,14,8,,76561198861492046,cold,16.0,-763.8599853515625,3478.0,17.059999465942383,6624.6002197265625,6626.199951171875,2.0999999344348907,-0.3999999910593033,-0.3999999910593033,2430.0999450683594,255.0,255.0,False,-0.01668526422613463,2.3200553348576274,4.708829705437023e-05,True,28,False,24,116.0,False,,enpitsu,76561198039309853,25,-228.36000061035156,4950.3798828125,17.049999237060547,-6401.199951171875,-2042.7999877929688,1.2999999523162842,-0.0,-0.19999999552965164,0.0,255.0,128.0,False,-0.016604690801289297,-0.30893095153103156,-7.988499714790605e-06,True,191.1906667165859,True,8,False,6,,games5425898691,bf81d8692db,21.0,-1741.6300048828125,4227.66015625,185.3800048828125,2828.3999633789062,-8557.5,-140.50000190734863,4001.400146484375,-1852.2999572753906,3287.39990234375,255.0,128.0,,1.2465856719303603,1.7586853400233775,2.6920531950487243,True,20,17,255.0,False,False,,False
59,3840,114,False,False,0,9726.858119594306,965.8699951171875,-4407.0,334.4700012207031,-2712.7999877929688,6320.4998779296875,3260.1998901367188,3589.2001342773438,-3983.699951171875,2692.0001220703125,0.0,-0.5686277965916768,-0.9379281800560731,1.4391666025183272,76561198039309853,enpitsu,25.0,965.2999877929688,-4437.3701171875,193.27999877929688,3573.5000610351562,6177.0001220703125,493.49998474121094,-5355.2001953125,-1207.2000122070312,337.40001678466797,128.0,255.0,0.0477024256904455,0.2590212014736099,-1.2170513242043277,True,139.0,False,10,7,False,,bf81d8692db,games5425898691,21.0,800.27001953125,-3842.570068359375,16.989999771118164,-9410.30029296875,-12132.099609375,2.199999988079071,-1.1999999731779099,-1.899999976158142,192.60000228881836,255.0,169.0,,0.009585067487861946,-2.2215347718992517,-0.00010947879911742159,True,20,False,18,186.0,False,,cold,76561198861492046,16,1264.8599853515625,-4734.97998046875,318.69000244140625,6516.9000244140625,-8722.7001953125,4617.0001220703125,-2067.7999877929688,-2461.6000366210938,4462.5,128.0,0.0,True,-0.9692422701696121,-2.8217289962951577,-3.037772425757448,True,54.0,False,30,False,24,,zeeUUuuUUUuu,76561198163023541,11.0,156.60000610351562,-5133.77001953125,17.010000228881836,-3635.7000732421875,5735.10009765625,2.5,-0.29999999329447746,1.1999999731779099,-2383.000030517578,255.0,0.0,False,0.009535345413997792,2.1402430988395165,-9.489974303039489e-05,True,22,14,57.0,False,8,,False
60,3876,116,False,False,1,2161.604306337,-636.4099731445312,3615.449951171875,218.22999572753906,-9842.000122070312,5717.7001953125,5670.3997802734375,-1974.9000549316406,5354.000244140625,-1853.0999755859375,1.0,0.423654259080014,1.0753718490262116,3.0172252909162047,76561198163023541,zeeUUuuUUUuu,11.0,-620.5800170898438,3528.199951171875,94.04000091552734,-14030.400390625,-8420.999755859375,135.2999973297119,-5121.6998291015625,-2003.8999938964844,-45.19999980926514,128.0,0.0,-0.020022928949557747,-0.49985984236445974,1.0564879630555952,True,10.0,False,24,15,8,,76561198861492046,cold,16.0,-1984.3900146484375,5021.14013671875,353.7699890136719,-5308.2000732421875,-1019.5999908447266,-3783.800048828125,1052.9000091552734,-711.2999725341797,3853.599853515625,128.0,255.0,False,0.08843883506402937,-1.5461030976420773,2.029754180902186,True,30,False,24,54.0,False,,enpitsu,76561198039309853,25,-1386.300048828125,3662.889892578125,16.31999969482422,508.10001373291016,-2021.9999694824219,126.80000305175781,16.699999570846558,-31.80000066757202,3602.7999877929688,255.0,255.0,False,-0.017104853187889242,-2.925533429068714,-0.001947350032651514,True,139.0,False,10,False,8,,games5425898691,bf81d8692db,20.0,-1262.3900146484375,4903.06005859375,16.989999771118164,-8788.599853515625,-5387.0001220703125,4.900000095367432,-0.0,-0.0,2379.2999267578125,255.0,255.0,,-0.009535484308495887,-0.6020737579760553,1.745808956856449e-05,True,20,18,186.0,False,False,,False
61,4048,122,False,False,0,10009.422771550866,3572.10009765625,-3816.820068359375,96.7300033569336,23013.89892578125,8246.500244140625,6060.999755859375,-3470.1998901367188,-3162.0001220703125,-1019.0000152587891,0.0,-0.42545147497450164,2.671628012799927,0.6132700467813966,bf81d8692db,games5425898691,21.0,3324.320068359375,-3887.919921875,16.989999771118164,19699.49951171875,3496.300048828125,2.3000000417232513,2.5999999046325684,0.5000000074505806,-1616.199951171875,255.0,97.0,0.009588373460586294,0.1040547882254187,7.715171023229913e-06,True,223.72498912196005,True,22,18,False,,76561198039309853,enpitsu,25.0,31.549999237060547,-4219.759765625,17.049999237060547,4105.0,-1801.4999389648438,3.3000001311302185,-0.5999999865889549,0.3999999910593033,1745.3999328613281,255.0,255.0,False,0.016839519619148098,-0.4609015089875982,4.444806952541041e-05,True,10,False,8,170.0,False,,cold,76561198861492046,16,3079.139892578125,413.9800109863281,89.12000274658203,1454.4000244140625,22198.20068359375,-154.7000026702881,-5488.0999755859375,360.09998321533203,0.0,128.0,128.0,False,0.44057482037767864,-1.6363171702825923,-3.1415552366728776,True,0.0,False,34,False,27,,zeeUUuuUUUuu,76561198163023541,11.0,3946.919921875,-1756.3800048828125,46.34000015258789,2266.699981689453,-4247.900085449219,1304.1000366210938,-1245.6999969482422,-1203.3999633789062,1693.699951171875,255.0,255.0,False,-0.24620650371516012,-1.0679370412487652,0.3884395915276107,True,24,16,179.0,False,8,,
62,4147,126,False,False,0,6809.208560918518,1698.6099853515625,-1155.5,421.75,-544.900016784668,33230.30029296875,-2214.499969482422,57.800002098083496,1844.2999267578125,-16.699999570846558,0.0,0.16857847375054627,1.9085444776512586,2.3666750445359535,76561198039309853,enpitsu,25.0,1679.6099853515625,-1423.6500244140625,337.1099853515625,2294.7999572753906,22767.80029296875,2304.2999267578125,-2648.5000610351562,-690.6999969482422,-651.9000244140625,255.0,255.0,-0.7113626472425815,1.2621331803502773,-0.03169074708097594,True,58.0,False,12,9,False,,bf81d8692db,games5425898691,21.0,3049.169921875,-4375.93017578125,17.010000228881836,-12782.7001953125,-9699.89990234375,2.3000000417232513,-0.5000000074505806,-0.29999999329447746,-1978.6000061035156,255.0,0.0,,0.009593237131219949,-2.554347608088878,-5.828374721473958e-05,True,22,False,18,157.0,False,,cold,76561198861492046,16,2212.590087890625,2991.85009765625,17.049999237060547,856.2999725341797,-13158.599853515625,2.5999999046325684,0.0,0.5000000074505806,-279.3000030517578,255.0,128.0,False,0.016746569415952133,-1.5325159103020902,0.00016795870029022485,True,255.0,False,34,False,28,,zeeUUuuUUUuu,76561198163023541,11.0,2951.0400390625,1126.1800537109375,67.94999694824219,-5396.7999267578125,14144.599609375,-140.2999973297119,2580.1998901367188,-558.4000015258789,2607.7999877929688,0.0,128.0,False,0.3098600913972876,2.270885766710271,2.993360801271928,True,24,18,137.0,False,8,,False
63,4172,126,False,False,1,7308.155229316883,-1658.1099853515625,-1707.31005859375,158.32000732421875,-4432.200012207031,3310.1998901367188,9814.299926757812,2669.8001098632812,-1201.9000244140625,5237.0001220703125,1.0,-0.7466665856394437,-2.1313470788971336,-2.1793569478831256,76561198861492046,cold,16.0,-1644.1400146484375,-1818.719970703125,109.12999725341797,17810.400390625,9791.699829101562,269.3000030517578,2754.1000366210938,4758.699951171875,-138.80000114440918,255.0,255.0,-0.705103395081846,2.393668276332675,1.0686439691654321,True,214.27690338062982,True,36,29,False,,76561198163023541,zeeUUuuUUUuu,11.0,-2483.110107421875,-2355.7099609375,76.30000305175781,4933.0999755859375,-12970.799560546875,-31.90000057220459,5195.4998779296875,988.1999969482422,2.0000000298023224,,,,0.00039789239599198227,2.953627747990224,-1.3386083198042358,True,24,8,18,137.0,False,,enpitsu,76561198039309853,25,-1838.010009765625,-506.44000244140625,323.6700134277344,-1886.9999694824219,-21485.0,-1624.1000366210938,838.8999938964844,2678.3999633789062,-404.59999084472656,128.0,128.0,,1.1741507195517829,-1.966078740347378,-0.018695904628184462,True,58.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,-1937.780029296875,4228.60009765625,17.010000228881836,9422.80029296875,-10467.5,2.0000000298023224,-0.7000000029802322,0.7000000029802322,-203.99999618530273,255.0,128.0,,-0.00959932134278028,-2.278780142941831,0.00017201159824065102,True,22,18,187.0,False,False,,
64,4240,129,False,False,1,7045.893013762424,-2733.949951171875,-898.8800048828125,547.22998046875,-24856.0009765625,15198.499755859375,2705.4998779296875,2690.1998901367188,-1144.5999908447266,5239.4000244140625,1.0,-0.08572109195131322,1.5247175968406512,-1.4191465848107387,76561198163023541,zeeUUuuUUUuu,11.0,-2612.64990234375,-979.3300170898438,438.7099914550781,-12480.400390625,14610.2001953125,2446.300048828125,1620.5999755859375,1929.7000122070312,-4888.699951171875,255.0,255.0,0.31139550112871583,1.1229775462947562,-1.3125774133440218,True,36.72299337387087,True,26,19,8,,76561198861492046,cold,16.0,2677.469970703125,-3015.7900390625,17.030000686645508,13190.0,-18787.80029296875,5.199999809265137,3.100000023841858,-4.4999998807907104,-756.5000152587891,255.0,128.0,,-0.0167839185847413,-2.157090150550082,-0.00010613773711740893,True,36,False,30,118.0,False,,enpitsu,76561198039309853,25,-3152.18994140625,-3427.47998046875,17.059999465942383,-19079.599609375,932.9000091552734,-2.800000011920929,-1.4000000059604645,0.09999999776482582,-2691.7001342773438,255.0,0.0,False,-0.016800194519732685,0.17516820411280098,-5.089752581411482e-05,True,0.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,-2697.429931640625,690.8099975585938,17.010000228881836,-14987.7001953125,-10933.599853515625,2.3000000417232513,-0.5000000074505806,-0.0,-1971.300048828125,255.0,0.0,,-0.009614984264983263,-0.5588204865470148,-4.193566562287076e-05,True,22,18,136.0,False,False,,False
65,4262,130,False,False,1,6730.174718154148,-3660.919921875,187.25,590.1799926757812,-10485.10009765625,8563.099975585938,10410.400390625,365.49999237060547,5508.699951171875,2349.4000244140625,1.0,-0.8045491987931107,-2.8965261870962364,-2.3325589784832785,76561198163023541,zeeUUuuUUUuu,11.0,-3566.0400390625,187.0399932861328,434.8800048828125,-12567.2998046875,15419.200439453125,-1270.6999969482422,564.7000122070312,-2837.6998901367188,-1577.5999450683594,255.0,255.0,0.8519109630054975,0.022475176080224,-0.951848277115863,True,32.0,False,26,20,8,,76561198861492046,cold,16.0,3140.840087890625,-4575.31982421875,18.540000915527344,-7343.3001708984375,-19040.2001953125,462.59998321533203,-711.9999694824219,-1380.8999633789062,-3106.4999389648438,255.0,0.0,False,0.0024132275992391457,-1.012253394080049,0.052843641123781024,True,36,False,30,255.0,False,,enpitsu,76561198039309853,25,-3897.89990234375,-2254.800048828125,27.049999237060547,987.7999877929688,17849.000244140625,-206.8000030517578,-8.100000023841858,-403.10001373291016,-21.30000114440918,255.0,128.0,False,-0.02991388294064303,1.626661498817149,0.23731915333011921,True,0.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,-3881.68994140625,827.4600219726562,22.110000610351562,-10533.00048828125,13397.60009765625,1399.9000549316406,289.4000053405762,3638.2998657226562,-2169.7000122070312,255.0,0.0,,0.10363833070044579,0.960553097948173,0.10717148677073926,True,22,18,120.34322559705345,True,False,,False
66,4331,132,False,False,0,7850.134717512965,2676.1201171875,-1850.3199462890625,322.92999267578125,-15566.700439453125,16502.19970703125,5341.500244140625,1883.3999633789062,450.6999969482422,5678.800048828125,0.0,0.7494071760907014,0.8421364248388804,0.5613496198445586,bf81d8692db,games5425898691,21.0,2743.14990234375,-2034.47998046875,165.0399932861328,729.0000152587891,14554.599609375,2427.7999877929688,-363.6000061035156,1197.5,665.2999877929688,255.0,52.0,-0.9341145163039914,1.5899948858619277,0.10374399848487495,True,71.19555250290901,True,24,19,False,,76561198039309853,enpitsu,25.0,2996.6201171875,-2531.659912109375,16.790000915527344,-14464.89990234375,-17325.400390625,53.80000114440918,6.299999952316284,-10.0,721.2999725341797,255.0,0.0,False,0.016083913909876436,-2.2796367810510594,0.00028789882368916383,True,12,False,10,174.0,False,,cold,76561198861492046,16,416.9800109863281,4113.990234375,17.049999237060547,6051.099853515625,-8917.19970703125,2.5999999046325684,-0.09999999776482582,-2.0000000298023224,-733.1999969482422,255.0,128.0,False,0.016767152628991696,-1.0289678503297934,0.0002702265017374442,True,255.0,False,36,False,30,,zeeUUuuUUUuu,76561198163023541,11.0,,,,,,,,,,,,,,,,True,,,,,,,
67,4387,134,False,False,1,6529.325018458145,419.7099914550781,-1371.9300537109375,121.41000366210938,28690.90087890625,14127.80029296875,5280.3997802734375,3344.2999267578125,2199.9000549316406,-4469.4000244140625,1.0,-0.527474529278662,0.1160993741244295,-0.06948227974654633,76561198861492046,cold,16.0,206.88999938964844,-1564.02001953125,84.72000122070312,14009.200439453125,13785.999755859375,4185.5999755859375,-1001.1000061035156,1314.6000671386719,-2921.300048828125,255.0,0.0,-0.1326176270888561,2.721204181497946,-0.01782285704203439,True,188.7601978009747,True,38,30,False,,76561198163023541,zeeUUuuUUUuu,11.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,409.6000061035156,3916.260009765625,17.049999237060547,11381.300048828125,5327.60009765625,2.5,0.5000000074505806,-0.19999999552965164,0.09999999776482582,255.0,128.0,False,-0.016770038700360135,2.703735339529476,-3.249207702559484e-05,True,174.0,False,12,False,10,,games5425898691,bf81d8692db,21.0,-2278.27001953125,-677.22998046875,17.010000228881836,12570.10009765625,-3438.599853515625,2.5,-0.0,-0.0,2291.4999389648438,255.0,255.0,,-0.00956102296026008,-2.942261977771952,2.5261629031675436e-05,True,24,20,59.0,False,False,,False
68,4461,137,False,False,0,6972.811049093777,-1846.3800048828125,-1767.739990234375,137.5800018310547,12269.100341796875,21648.40087890625,7168.800048828125,4220.199890136719,1853.0000305175781,-3841.300048828125,0.0,0.08719940250142152,2.2634697264900625,-1.480429925175262,76561198039309853,enpitsu,25.0,-1841.489990234375,-1947.6199951171875,86.83999633789062,2873.800048828125,22737.900390625,1930.8999633789062,-4146.300048828125,3550.5999755859375,-671.3999938964844,255.0,0.0,0.5226327624767962,1.7728631921382725,0.5046113221129214,True,112.0,False,14,11,False,,bf81d8692db,games5425898691,21.0,199.14999389648438,-2311.110107421875,59.04999923706055,-3953.699951171875,-18435.999755859375,-1728.2000732421875,2510.7000732421875,44.89999771118164,212.19999313354492,255.0,196.0,,-0.5518144973754799,-1.6825240564207855,0.11238695264124177,True,26,False,22,89.0,False,,cold,76561198861492046,16,-3881.1298828125,1648.97998046875,23.18000030517578,3729.4000244140625,18552.900390625,-685.1999664306641,-295.9000015258789,-1244.1999816894531,118.90000343322754,255.0,128.0,False,0.0536352945332881,1.3689726017299881,0.17966099737248928,True,111.64276976995569,True,38,False,32,,zeeUUuuUUUuu,76561198163023541,11.0,3122.909912109375,3769.639892578125,17.010000228881836,-5447.80029296875,-12153.800048828125,0.09999999776482582,0.5000000074505806,0.19999999552965164,-2320.2000427246094,255.0,0.0,False,0.009542544912758452,-2.0605891153277582,4.51952451309625e-05,True,False,False,226.79818505881937,True,False,,
